Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,PredictedSalePrice
2595,20,3,70.04995836802664,6718,1,2,0,3,0,4,0,23,2,2,0,2,8,5,2001,2001,1,0,10,12,1,86.0,2,4,2,0,3,2,2,250.0,5,0.0,1017.0,1267.0,0,0,1,3,1312,0,0,1312,0.0,0.0,2,0,2,1,2,5,6,0,5,1,2001.0,2,2.0,471.0,3,4,2,256,28,0,0,0,0,2,4,3,0,1,2007,8,4,310734.231262255
2596,20,3,80.0,11305,1,2,3,3,0,4,0,23,2,2,0,2,8,5,2002,2002,3,0,10,12,1,886.0,2,4,2,2,3,0,2,1329.0,5,0.0,593.0,1922.0,0,0,1,3,1922,0,0,1922,1.0,0.0,2,0,2,1,2,6,6,1,0,1,2002.0,0,3.0,692.0,3,4,2,201,64,0,0,0,0,2,4,3,0,4,2007,8,4,396160.38563045673
2597,20,3,70.04995836802664,7777,1,2,0,3,0,4,0,23,2,2,0,2,6,5,1996,1996,1,0,10,12,1,203.0,2,4,2,0,3,3,5,0.0,5,0.0,1491.0,1491.0,0,0,1,3,1491,0,0,1491,0.0,0.0,2,0,3,1,3,7,6,1,4,1,1996.0,0,2.0,571.0,3,4,2,0,35,0,0,0,0,2,4,3,0,11,2007,8,4,285299.4512754879
2598,60,3,70.04995836802664,11800,1,2,0,3,0,4,0,23,2,2,0,4,7,5,2003,2004,1,0,10,12,1,94.0,2,4,2,2,3,1,2,766.0,5,0.0,356.0,1122.0,0,0,1,3,1146,1340,0,2486,1.0,0.0,3,1,5,1,2,10,6,1,2,3,2003.0,0,2.0,452.0,3,4,2,143,32,0,0,0,0,2,4,3,0,7,2007,8,4,360157.7265928476
2599,20,3,85.0,12633,1,2,0,1,0,4,0,23,3,3,0,2,10,5,2006,2007,3,0,7,8,1,242.0,0,4,2,0,3,1,5,0.0,5,0.0,1824.0,1824.0,0,0,1,3,1824,0,0,1824,0.0,0.0,2,0,3,1,0,8,6,1,2,1,2006.0,0,3.0,932.0,3,4,2,160,36,0,0,108,0,2,4,3,0,9,2007,6,5,417327.94890591083
2600,20,3,200.0,43500,1,2,3,3,0,4,0,11,0,2,0,2,3,5,1953,1953,1,0,7,8,2,0.0,3,4,1,4,4,4,6,0.0,6,0.0,0.0,0.0,0,0,1,3,2034,0,0,2034,0.0,0.0,1,0,2,1,3,9,2,0,5,0,1953.0,1,4.0,1041.0,3,4,0,483,266,0,0,0,561,2,0,3,0,6,2007,8,4,80223.30665427423
2601,120,4,62.0,6710,1,2,0,3,0,3,0,11,2,2,4,5,6,5,1996,1997,1,0,10,12,1,134.0,3,4,2,0,3,0,4,16.0,2,904.0,0.0,920.0,0,0,1,3,936,0,0,936,2.0,0.0,0,1,0,1,3,3,6,0,5,1,1996.0,0,2.0,460.0,3,4,2,0,40,0,0,0,0,2,4,3,0,6,2007,8,4,233478.3869244398
2602,160,4,21.0,1504,1,2,3,3,0,4,0,10,2,2,3,4,4,4,1972,1972,1,0,5,5,2,0.0,3,4,1,3,3,3,1,252.0,5,0.0,294.0,546.0,0,4,1,3,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,6,0,5,1,1972.0,2,1.0,253.0,3,4,2,0,0,0,0,0,0,2,4,3,0,5,2007,8,4,142452.40740489657
2603,180,4,70.04995836802664,1533,1,2,3,3,0,4,0,10,2,2,3,6,4,5,1970,1970,1,0,5,5,2,0.0,3,4,1,2,3,0,2,503.0,5,0.0,27.0,530.0,0,4,1,3,530,462,0,992,1.0,0.0,1,0,2,1,3,4,6,0,5,3,1970.0,0,1.0,297.0,3,4,2,112,97,0,0,0,0,2,4,3,0,7,2007,8,4,161111.39043238107
2604,160,4,21.0,1495,1,2,3,3,0,4,0,10,2,2,4,4,4,6,1970,1970,1,0,5,5,1,189.0,3,4,1,3,3,3,0,384.0,5,0.0,162.0,546.0,0,0,1,3,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,2,0,64,0,0,0,0,2,4,3,0,5,2007,8,4,153131.0760511849
2605,160,4,21.0,1890,1,2,3,3,0,4,0,10,2,2,3,4,4,3,1976,1976,1,0,5,5,2,0.0,3,4,1,3,3,3,5,0.0,5,0.0,546.0,546.0,0,0,1,3,546,546,0,1092,0.0,0.0,1,1,3,1,3,6,6,0,5,1,1976.0,2,1.0,286.0,3,4,2,0,0,0,0,0,0,2,1,3,0,4,2007,0,4,145546.88704035408
2606,85,3,72.0,9129,1,2,3,3,0,4,0,11,2,2,0,5,5,5,1977,1977,1,0,8,9,1,144.0,3,4,2,2,3,0,2,923.0,5,0.0,0.0,923.0,0,4,1,3,1008,0,0,1008,1.0,0.0,1,0,1,1,2,4,6,1,1,1,1977.0,0,2.0,678.0,3,4,2,201,66,0,0,0,0,2,2,3,0,7,2007,8,4,234826.30649503856
2607,80,3,70.04995836802664,15957,1,2,0,2,0,0,1,11,2,2,0,6,6,6,1977,1977,1,0,6,9,2,0.0,3,4,2,2,3,1,2,1148.0,5,0.0,96.0,1244.0,0,4,1,3,1356,0,0,1356,2.0,0.0,2,0,3,1,3,6,6,1,4,1,1977.0,0,2.0,528.0,3,4,2,1424,0,0,0,0,0,2,2,3,0,9,2007,8,4,300255.6462865246
2608,20,3,61.0,33983,1,2,0,3,0,4,0,11,2,2,0,2,5,6,1977,1994,1,0,8,9,2,0.0,3,1,2,3,3,2,0,1112.0,5,0.0,48.0,1160.0,0,4,1,3,1676,0,0,1676,1.0,0.0,1,1,3,1,2,6,4,2,4,1,1977.0,1,2.0,672.0,3,4,1,690,90,0,0,0,0,2,0,3,0,5,2007,8,4,283951.83730551484
2609,60,3,68.0,8286,1,2,0,3,0,0,0,11,2,2,0,4,5,7,1977,1977,1,0,8,9,2,0.0,3,4,2,2,3,3,4,531.0,5,0.0,185.0,716.0,0,0,1,3,716,716,0,1432,1.0,0.0,1,1,3,1,3,6,6,1,2,1,1977.0,0,2.0,531.0,3,4,2,0,136,0,0,240,0,2,0,3,0,6,2007,8,4,252787.17718270957
2610,85,3,50.0,6723,1,2,3,3,0,4,0,11,2,2,0,5,5,7,1971,1971,1,0,11,6,2,0.0,3,4,1,2,3,0,2,796.0,5,0.0,0.0,796.0,0,4,1,3,796,0,0,796,0.0,1.0,1,0,2,1,3,5,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,2,129,0,0,0,0,0,2,1,3,0,9,2007,8,4,188745.63456665585
2611,20,3,124.0,27697,1,2,3,3,0,4,0,11,2,2,0,2,4,3,1961,1961,5,0,8,9,4,198.0,3,4,1,3,3,3,1,811.0,5,0.0,585.0,1396.0,0,4,0,3,1608,0,0,1608,0.0,0.0,1,0,3,1,3,6,6,0,5,1,1961.0,2,1.0,444.0,3,1,2,152,38,0,0,0,0,2,4,3,0,11,2007,0,0,202721.41185112833
2612,20,3,70.04995836802664,11000,1,2,1,3,0,0,0,11,2,2,0,2,5,6,1976,2003,1,0,8,9,2,0.0,3,4,2,2,3,3,3,1090.0,5,0.0,0.0,1090.0,0,4,1,3,1178,0,0,1178,1.0,0.0,1,1,3,1,3,6,6,0,5,1,1976.0,2,2.0,502.0,3,4,2,0,44,0,0,88,0,2,2,3,0,6,2007,8,4,235396.7158572469
2613,20,3,65.0,11625,1,2,0,3,0,4,0,11,2,2,0,2,5,7,1983,1983,1,0,6,6,2,0.0,3,4,1,2,3,3,0,596.0,5,0.0,220.0,816.0,0,4,1,3,816,0,0,816,1.0,0.0,1,0,2,1,3,4,6,0,5,1,1983.0,0,1.0,264.0,3,4,2,330,0,0,0,0,0,2,2,3,0,5,2007,8,4,211268.6460850155
2614,20,3,62.0,10447,1,2,3,3,0,4,0,11,2,2,0,2,5,6,1984,1984,1,0,8,6,2,0.0,3,4,1,3,3,3,0,516.0,5,0.0,348.0,864.0,0,4,1,3,887,0,0,887,0.0,1.0,1,0,3,1,3,5,6,0,5,1,1984.0,1,1.0,288.0,3,4,2,140,0,0,0,0,0,2,4,3,0,12,2007,8,4,183276.48779328912
2615,20,3,70.04995836802664,11027,1,2,0,3,0,4,0,12,2,2,0,2,6,5,1954,1954,3,0,11,13,3,28.0,3,4,1,3,3,3,1,468.0,4,539.0,171.0,1178.0,0,2,1,3,1293,0,0,1293,1.0,0.0,2,0,2,1,3,5,6,0,5,1,1954.0,1,2.0,452.0,3,4,2,280,0,0,0,0,0,2,4,3,0,5,2006,8,4,251636.1775842982
2616,20,3,85.0,10533,1,2,0,3,0,4,0,12,2,2,0,2,6,6,1956,1956,3,0,10,12,1,244.0,3,2,1,3,3,3,4,773.0,5,0.0,235.0,1008.0,0,4,1,3,1024,0,0,1024,1.0,0.0,1,0,2,1,2,5,6,2,4,1,1956.0,2,1.0,313.0,3,4,2,0,0,0,0,280,0,2,4,3,0,8,2006,8,4,239431.8429228894
2617,20,3,70.04995836802664,11765,1,2,0,3,0,0,0,12,2,2,0,2,5,5,1957,1957,1,0,11,13,3,302.0,3,4,1,3,3,2,4,1127.0,5,0.0,490.0,1617.0,0,1,1,3,1797,0,0,1797,0.0,0.0,1,1,3,1,3,7,6,1,4,1,1957.0,2,3.0,963.0,3,4,2,0,0,0,0,0,0,2,4,3,0,6,2006,8,4,276646.3641209146
2618,20,3,70.04995836802664,39384,1,2,0,2,0,1,2,12,2,2,0,2,6,6,1957,1957,1,0,11,13,3,902.0,3,4,1,2,3,1,0,1110.0,5,0.0,595.0,1705.0,0,0,1,3,1390,0,0,1390,1.0,0.0,1,1,1,1,0,4,2,2,2,1,1957.0,2,2.0,550.0,3,4,2,0,189,0,0,0,0,2,4,3,0,10,2006,8,0,318872.25984487263
2619,20,3,90.0,11727,1,2,3,3,0,0,0,12,2,2,0,2,7,6,1969,1969,1,0,6,6,1,434.0,3,2,1,3,3,2,5,0.0,5,0.0,1851.0,1851.0,0,2,1,3,1851,0,0,1851,0.0,0.0,2,0,3,1,3,8,6,1,4,1,1969.0,0,2.0,506.0,3,4,2,0,146,0,0,0,0,2,4,3,0,3,2006,8,4,283882.7938773399
2620,60,3,60.0,8238,1,2,0,3,0,4,0,8,2,2,0,4,6,5,1997,1998,1,0,10,12,2,0.0,3,4,2,3,3,3,2,700.0,5,0.0,113.0,813.0,0,0,1,3,813,712,0,1525,1.0,0.0,2,1,3,1,3,6,6,1,4,1,1997.0,0,2.0,400.0,3,4,2,421,72,0,0,0,0,2,4,3,0,5,2006,8,4,257368.16149502387
2621,60,3,70.04995836802664,13041,1,2,1,3,0,4,0,8,2,2,0,4,6,5,1995,1995,1,0,6,6,2,0.0,3,4,2,2,3,3,5,0.0,5,0.0,781.0,781.0,0,2,1,3,781,890,0,1671,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1995.0,0,2.0,423.0,3,4,2,0,84,0,0,0,0,2,4,3,0,2,2006,8,4,251610.3529011598
2622,60,3,54.0,9783,1,2,0,3,0,4,0,8,2,2,0,4,6,5,1996,1996,1,0,6,6,2,0.0,3,4,2,2,3,3,5,0.0,5,0.0,821.0,821.0,0,2,1,3,821,955,0,1776,0.0,0.0,2,1,3,1,3,7,6,1,4,3,1996.0,0,2.0,443.0,3,4,2,286,116,0,0,0,0,2,4,3,0,5,2006,8,4,266072.21460519684
2623,60,3,50.0,13128,1,2,0,1,0,1,0,8,2,2,0,4,8,5,2005,2005,1,0,10,12,1,216.0,2,4,2,2,3,3,5,0.0,5,0.0,1074.0,1074.0,0,0,1,3,1074,990,0,2064,0.0,0.0,2,1,4,1,2,7,6,1,2,1,2005.0,0,2.0,527.0,3,4,2,0,119,0,0,0,0,2,4,3,0,1,2006,8,4,311198.59719499806
2624,60,3,42.0,13751,1,2,0,1,0,1,0,8,2,2,0,4,7,5,2005,2006,1,0,10,12,1,248.0,2,4,2,2,3,0,2,60.0,5,0.0,1640.0,1700.0,0,0,1,3,1700,512,0,2212,1.0,0.0,2,1,3,1,2,9,6,1,2,1,2006.0,0,3.0,773.0,3,4,2,237,38,0,0,115,0,2,4,3,0,5,2006,6,5,368778.3835058538
2625,160,3,68.0,13108,1,2,0,3,0,4,0,22,2,2,0,4,8,5,1994,1994,1,0,5,5,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,2062.0,2062.0,0,0,1,3,2079,608,0,2687,0.0,0.0,2,1,4,1,2,9,6,0,5,1,1994.0,0,2.0,618.0,3,4,2,168,12,0,0,0,0,2,4,3,0,12,2006,8,4,340784.57851638645
2626,20,3,70.04995836802664,8076,1,2,0,3,0,4,0,8,2,2,0,2,6,6,1993,1994,1,0,6,6,1,112.0,3,4,2,2,3,3,2,705.0,5,0.0,455.0,1160.0,0,2,1,3,1169,0,0,1169,0.0,1.0,2,0,3,1,3,6,6,1,4,1,1993.0,0,2.0,402.0,3,4,2,0,26,0,0,144,0,2,2,3,0,7,2006,8,4,249908.79869966325
2627,120,3,30.0,3701,1,2,0,3,0,4,0,22,2,2,4,2,8,5,1987,1987,1,0,6,6,2,0.0,3,4,1,2,3,3,5,0.0,5,0.0,1191.0,1191.0,0,4,1,3,1204,0,0,1204,0.0,0.0,2,0,2,1,3,5,6,0,5,1,1987.0,1,2.0,461.0,3,4,2,120,70,0,0,0,0,2,4,3,0,8,2006,8,4,237759.75130247395
2628,60,3,59.0,16023,1,2,0,1,0,1,0,22,2,2,0,4,9,5,2005,2006,3,0,10,12,1,600.0,2,0,2,0,3,1,2,1218.0,5,0.0,180.0,1398.0,0,0,1,3,1414,1384,0,2798,1.0,0.0,3,1,3,1,0,11,6,1,2,3,2005.0,0,3.0,670.0,3,4,2,182,37,0,0,0,0,2,4,3,0,3,2006,6,5,476827.63702211506
2629,60,3,60.0,18062,1,2,0,1,0,1,0,22,2,2,0,4,10,5,2006,2006,3,0,5,5,1,662.0,0,4,2,0,3,1,5,0.0,5,0.0,1528.0,1528.0,0,0,1,3,1528,1862,0,3390,0.0,0.0,3,1,5,1,0,10,6,1,0,3,2006.0,0,3.0,758.0,3,4,2,204,34,0,0,0,0,2,4,3,0,9,2006,6,5,513989.3441054346
2630,60,3,63.0,12292,1,2,0,1,0,1,0,22,2,2,0,4,9,5,2006,2006,3,0,10,12,1,184.0,2,4,2,0,1,1,2,205.0,5,0.0,889.0,1094.0,0,0,1,3,1102,1371,0,2473,0.0,0.0,2,1,4,1,2,11,6,1,2,3,2006.0,0,3.0,675.0,3,4,2,246,39,0,0,0,0,2,4,3,0,7,2006,6,5,404862.14395266026
2631,60,3,82.0,16052,1,2,0,3,0,1,0,22,2,2,0,4,10,5,2006,2006,3,0,10,12,3,734.0,0,4,2,0,3,3,2,1206.0,5,0.0,644.0,1850.0,0,0,1,3,1850,848,0,2698,1.0,0.0,2,1,4,1,0,11,6,1,2,1,2006.0,1,3.0,736.0,3,4,2,250,0,0,0,0,0,2,4,3,0,7,2006,6,5,508350.0384896733
2632,60,3,92.0,15922,1,2,0,1,0,0,0,22,2,2,0,4,9,5,2005,2006,3,0,10,12,1,550.0,2,4,2,0,3,0,5,0.0,5,0.0,1390.0,1390.0,0,0,1,3,1390,1405,0,2795,0.0,0.0,3,1,4,1,0,10,6,1,2,3,2005.0,0,3.0,660.0,3,4,2,272,102,0,0,0,0,2,4,3,0,1,2006,6,5,452978.65419729985
2633,120,3,60.0,8147,1,2,3,1,0,4,0,22,2,2,4,2,9,5,2005,2005,3,0,7,8,1,230.0,2,4,2,0,3,1,2,1191.0,5,0.0,523.0,1714.0,0,0,1,3,1714,0,0,1714,1.0,0.0,2,0,2,1,2,7,6,1,2,1,2005.0,0,2.0,517.0,3,4,2,156,55,0,0,0,0,2,4,3,0,8,2006,8,4,351201.0206979404
2634,20,3,90.0,18261,1,2,0,1,0,4,0,22,2,2,0,2,9,5,2005,2005,3,0,10,12,1,420.0,0,4,2,0,3,1,2,1416.0,5,0.0,494.0,1910.0,0,0,1,3,2000,0,0,2000,1.0,0.0,2,1,3,1,0,8,6,2,2,1,2005.0,2,3.0,722.0,3,4,2,351,102,0,0,123,0,2,4,3,0,9,2006,8,4,456477.67616306385
2635,85,3,70.04995836802664,10464,1,2,0,3,0,3,0,14,2,2,0,5,6,6,1980,1980,1,0,6,6,1,130.0,3,4,1,2,3,0,2,850.0,5,0.0,138.0,988.0,0,4,1,3,1102,0,0,1102,1.0,0.0,1,0,2,1,3,5,6,1,4,1,1980.0,1,2.0,582.0,3,4,2,140,22,0,0,0,0,2,4,3,0,6,2006,8,4,247486.0797192701
2636,60,3,81.0,10530,1,2,3,3,0,4,0,14,3,2,0,4,7,5,1978,1978,1,0,8,9,1,68.0,3,4,1,3,3,3,5,0.0,5,0.0,945.0,945.0,0,4,1,3,945,912,0,1857,0.0,0.0,2,1,4,1,3,8,6,1,4,1,1978.0,1,2.0,482.0,3,4,2,400,105,0,0,0,0,2,0,3,0,7,2006,8,4,257198.28345860704
2637,85,3,70.04995836802664,9927,1,2,0,3,0,4,0,14,2,2,0,5,7,5,1976,1976,1,0,10,14,3,252.0,2,4,1,0,3,1,2,1005.0,5,0.0,42.0,1047.0,0,4,1,3,1083,0,0,1083,1.0,0.0,1,0,2,1,3,5,6,1,1,1,1976.0,1,2.0,596.0,3,4,2,444,0,40,0,0,0,2,4,3,0,7,2006,8,4,297593.7996950527
2638,60,1,75.0,9512,1,2,0,3,0,4,0,21,6,2,0,4,7,5,2005,2006,1,0,10,12,2,0.0,2,4,2,2,3,3,0,788.0,5,0.0,172.0,960.0,0,0,1,3,960,1358,0,2318,1.0,0.0,2,1,3,1,2,8,6,1,0,3,2005.0,0,2.0,541.0,3,4,2,0,246,0,0,0,0,2,4,3,0,6,2006,6,5,342891.92492116266
2639,80,3,81.0,10530,1,2,3,3,0,4,0,14,2,2,0,6,6,6,1975,2000,1,0,8,9,1,248.0,3,4,1,3,0,3,0,548.0,5,0.0,127.0,675.0,0,4,1,3,1109,766,0,1875,0.0,0.0,3,0,3,1,2,8,6,1,4,1,1975.0,1,2.0,485.0,3,4,2,48,28,0,0,0,0,2,4,3,0,6,2006,8,4,266131.00664771907
2640,20,3,80.0,10000,1,2,3,3,0,4,0,14,2,2,0,2,6,6,1974,1974,1,0,6,9,1,176.0,3,4,1,3,3,3,0,755.0,5,0.0,348.0,1103.0,0,4,1,3,1103,0,0,1103,0.0,0.0,2,0,3,1,3,6,6,0,5,1,1974.0,2,2.0,462.0,3,4,2,295,84,0,0,0,0,2,1,3,0,6,2006,8,4,232321.11604736443
2641,20,3,60.0,7200,1,2,3,3,0,4,0,12,2,2,0,2,4,4,1971,1971,1,0,6,6,2,0.0,3,4,1,3,3,3,4,20.0,3,620.0,224.0,864.0,0,4,1,3,874,0,0,874,0.0,1.0,1,0,3,1,3,5,6,0,5,5,1995.0,2,2.0,576.0,3,4,2,63,0,0,0,0,0,2,4,3,0,3,2006,8,4,174109.86160437972
2642,120,2,26.0,8773,1,2,1,3,0,2,0,12,2,2,4,2,6,5,2002,2002,1,0,7,8,2,0.0,2,4,2,2,3,3,2,951.0,5,0.0,536.0,1487.0,0,0,1,3,1419,0,0,1419,1.0,0.0,2,0,2,1,2,4,6,0,5,1,2002.0,0,2.0,543.0,3,4,2,196,68,0,0,0,0,2,4,3,0,9,2006,8,4,265448.1798636513
2643,160,4,24.0,2760,1,2,3,3,0,4,0,2,2,2,4,4,6,5,1973,1973,1,0,6,6,1,514.0,3,4,1,3,3,3,5,0.0,5,0.0,525.0,525.0,0,4,1,3,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,6,0,5,5,1973.0,2,2.0,440.0,3,4,2,0,0,0,0,0,0,2,4,3,0,12,2006,8,4,188588.4589439337
2644,160,4,24.0,2160,1,2,3,3,0,4,0,2,2,2,4,4,5,6,1973,1973,1,0,6,6,1,200.0,3,4,1,3,3,3,3,402.0,5,0.0,363.0,765.0,0,2,1,3,765,600,0,1365,0.0,0.0,1,1,3,1,2,7,2,1,1,1,1973.0,2,2.0,440.0,3,4,2,0,36,0,0,0,0,2,4,3,0,6,2006,8,4,192974.13184994156
2645,160,4,21.0,1890,1,2,3,3,0,4,0,2,2,2,3,4,6,7,1972,1972,1,0,6,6,1,380.0,3,4,1,3,3,3,0,282.0,5,0.0,212.0,494.0,0,0,1,3,494,536,0,1030,0.0,0.0,1,1,3,1,3,6,6,0,5,5,1973.0,2,1.0,264.0,3,4,2,0,0,0,0,0,0,2,4,3,0,7,2006,8,4,192487.21211020462
2646,160,4,21.0,1680,1,2,3,3,0,4,0,2,2,2,3,4,6,5,1972,1972,1,0,6,6,1,504.0,3,4,1,3,3,3,0,276.0,5,0.0,207.0,483.0,0,4,1,3,483,465,0,948,0.0,0.0,1,1,2,1,3,5,6,0,5,5,1972.0,2,1.0,264.0,3,4,2,0,0,0,0,0,0,2,4,3,0,7,2006,8,4,179098.83552861097
2647,160,4,21.0,1680,1,2,3,3,0,4,0,2,2,2,3,4,6,5,1972,1972,1,0,6,6,1,504.0,3,4,1,3,3,3,1,382.0,5,0.0,143.0,525.0,0,2,1,3,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,6,0,5,5,1972.0,2,1.0,264.0,3,4,2,352,0,0,0,0,0,2,0,3,0,10,2006,8,4,193852.12877895776
2648,120,3,53.0,4043,1,2,3,3,0,4,0,13,2,2,4,2,6,5,1975,1975,1,0,8,9,2,0.0,3,4,1,2,3,3,0,727.0,1,156.0,186.0,1069.0,0,2,1,3,1069,0,0,1069,0.0,1.0,2,0,2,1,3,4,6,1,3,1,1975.0,1,2.0,440.0,3,4,2,0,55,0,0,225,0,2,4,3,0,7,2006,8,4,213673.72374376422
2649,20,3,65.0,7514,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1967,1975,3,0,7,8,2,0.0,3,4,1,3,3,2,0,373.0,4,108.0,462.0,943.0,0,4,1,3,1387,0,0,1387,1.0,0.0,1,0,3,1,3,6,6,1,4,1,1974.0,1,1.0,300.0,3,4,2,0,0,240,0,0,0,2,4,3,0,9,2006,8,4,230631.08707971126
2650,120,3,24.0,2280,1,2,3,3,0,2,0,13,2,2,3,2,7,7,1976,1976,1,0,8,2,2,0.0,3,4,1,3,3,3,0,120.0,1,492.0,443.0,1055.0,0,4,1,3,1055,0,0,1055,1.0,0.0,2,0,2,1,3,4,6,0,5,1,1976.0,2,1.0,319.0,3,4,2,0,29,0,0,0,0,2,4,3,0,4,2006,8,4,206506.0596195357
2651,160,3,24.0,2179,1,2,3,3,0,4,0,13,2,2,3,4,6,5,1976,1976,1,0,8,2,2,0.0,3,4,1,2,3,3,0,70.0,5,0.0,785.0,855.0,0,2,1,3,855,601,0,1456,0.0,0.0,2,1,3,1,3,6,6,1,4,1,1976.0,1,2.0,460.0,3,4,2,0,28,0,0,0,0,2,4,3,0,7,2006,8,4,216113.77033074992
2652,60,3,72.0,16387,1,2,0,3,0,4,0,16,2,2,0,4,9,5,2006,2006,3,0,10,12,3,215.0,2,4,2,0,1,3,2,1369.0,5,0.0,369.0,1738.0,0,2,1,3,1738,851,0,2589,1.0,0.0,2,1,4,1,0,11,6,1,2,1,2006.0,1,3.0,831.0,3,4,2,0,0,0,0,0,0,2,4,3,0,8,2006,6,5,444074.94946075394
2653,20,3,110.0,16163,1,2,3,3,0,0,0,16,2,2,0,2,8,5,2004,2004,1,0,10,12,1,232.0,2,4,2,2,3,0,5,0.0,5,0.0,1618.0,1618.0,0,0,1,3,1618,0,0,1618,0.0,0.0,2,0,2,1,2,6,6,1,2,1,2004.0,0,3.0,880.0,3,4,2,0,0,0,0,0,0,2,4,3,0,7,2006,8,4,324106.8660161216
2654,20,3,108.0,12228,1,2,3,3,0,0,0,16,2,2,0,2,7,5,2006,2006,3,0,10,12,3,206.0,2,4,2,0,1,3,5,0.0,5,0.0,1721.0,1721.0,0,0,1,3,1740,0,0,1740,0.0,0.0,2,0,4,1,2,8,6,0,5,1,2006.0,1,3.0,874.0,3,4,2,0,43,0,0,0,0,2,4,3,0,9,2006,6,5,328428.6912030056
2655,20,3,120.0,14780,1,2,0,1,0,0,1,16,2,2,0,2,9,5,2005,2005,3,0,10,12,1,568.0,0,4,2,0,3,1,2,1505.0,5,0.0,363.0,1868.0,0,0,1,3,1868,0,0,1868,1.0,0.0,2,0,2,1,0,7,6,1,2,1,2005.0,0,3.0,1085.0,3,4,2,354,56,0,0,156,0,2,4,3,0,6,2006,8,4,449440.5066804886
2656,60,3,120.0,13975,1,2,0,3,0,0,0,16,2,2,0,4,9,5,2005,2006,3,0,10,12,1,525.0,2,4,2,2,3,0,5,0.0,5,0.0,1090.0,1090.0,0,0,1,3,1117,1089,0,2206,0.0,0.0,2,1,4,1,0,10,6,1,2,3,2005.0,0,3.0,670.0,3,4,2,148,95,0,0,0,0,2,4,3,0,8,2006,6,5,398990.7144980943
2657,60,3,82.0,9942,1,2,0,3,0,4,0,16,2,2,0,4,9,5,2005,2006,1,0,7,8,1,385.0,0,4,2,0,1,0,2,1290.0,5,0.0,316.0,1606.0,0,0,1,3,1625,466,0,2091,1.0,0.0,2,1,3,1,0,8,6,1,2,1,2005.0,1,2.0,521.0,3,4,2,194,84,0,0,0,0,2,4,3,0,5,2006,6,5,429821.38844372984
2658,60,3,103.0,12867,1,2,0,3,0,0,0,16,2,2,0,4,8,5,2005,2006,1,0,5,5,4,103.68526170798899,2,4,2,0,3,0,5,0.0,5,0.0,1209.0,1209.0,0,0,1,3,1209,1044,0,2253,0.0,0.0,2,1,3,1,0,8,6,1,2,1,2005.0,0,2.0,575.0,3,4,2,243,142,0,0,0,0,2,4,3,0,7,2006,6,5,392459.20817868575
2659,60,3,82.0,10672,1,2,0,3,0,4,0,16,2,2,0,4,8,5,2006,2006,1,0,10,12,2,0.0,2,4,2,0,3,1,5,0.0,5,0.0,1054.0,1054.0,0,2,1,3,1054,1335,0,2389,0.0,0.0,2,1,4,1,2,10,6,1,2,3,2006.0,0,3.0,672.0,3,4,2,176,64,0,0,0,0,2,4,3,0,11,2006,6,5,378893.302771911
2660,60,3,82.0,11643,1,2,0,3,0,4,0,16,2,2,0,4,8,5,2005,2006,3,0,7,8,1,142.0,2,4,2,0,3,0,2,880.0,5,0.0,644.0,1524.0,0,0,1,3,1544,814,0,2358,1.0,0.0,2,1,4,1,0,10,6,1,2,3,2005.0,0,3.0,784.0,3,4,2,120,34,0,0,0,0,2,4,3,0,8,2006,6,5,423255.9003374567
2661,20,3,121.0,13758,1,2,0,3,0,4,0,16,2,2,0,2,9,5,2005,2006,1,0,10,12,1,430.0,0,4,2,0,3,1,2,1232.0,5,0.0,560.0,1792.0,0,0,1,3,1792,0,0,1792,1.0,0.0,2,0,2,1,2,6,6,1,2,1,2005.0,1,3.0,925.0,3,4,2,204,49,0,0,0,0,2,4,3,0,3,2006,6,5,410626.254887328
